745,54993457,26,Iveco,M10,2003
746,11069776,10,MAN,M10,1963
747,23184372,35,Scania,M6,2005
748,85420220,12,MAN,M3,2006
749,46384375,55,Scania,M13,1992
750,77523562,28,MAN,M8,1996
751,14265499,29,MAN,M5,2009
752,89138222,20,Scania,M14,2001
753,68457369,27,Scania,M2,2010
754,22454400,32,Iveco,M10,1992
755,83750027,40,Scania,M10,2012
756,49631172,26,Iveco,M13,1999
757,29965781,55,Iveco,M5,2006
758,62429389,52,MAN,M14,1993
759,82912669,36,Iveco,M11,2006
760,28209187,7,Mercedes,M10,1993
761,26505850,51,Mercedes,M2,2010
762,16684359,16,Scania,M2,1990
763,13201305,21,Iveco,M10,1999
764,82344075,36,MAN,M1,1993
765,92458105,23,Volvo,M2,2009
766,95977193,56,Volvo,M1,2007
767,19403845,28,MAN,M7,1996
768,15938470,3,Iveco,M11,2000
769,96144205,45,Iveco,M1,2013
770,54211633,43,Scania,M1,1990
771,45110738,52,Scania,M2,1992
772,10397141,3,MAN,M14,2008
773,97103772,49,MAN,M11,2009
774,45447219,42,Iveco,M13,2005
775,87816607,54,Iveco,M11,2007
776,15231675,10,Mercedes,M9,2004
777,55408901,48,Scania,M1,2005
778,87376426,34,MAN,M6,2008
779,39353408,12,MAN,M14,1988
780,67108222,8,Mercedes,M8,2006
781,87841888,53,Scania,M6,1990
782,63759536,12,Iveco,M1,2013
783,28719818,43,Scania,M12,2010
784,98325102,27,Iveco,M1,1999
785,74261042,7,Iveco,M9,2006
786,90377335,39,Volvo,M14,2010
787,24156950,27,Volvo,M13,1999
788,56369690,3,Mercedes,M8,2010
789,48664248,24,Mercedes,M12,2009
790,81715905,42,Volvo,M9,1987
791,42134430,20,MAN,M14,2007
792,46873743,48,Volvo,M1,1996
793,86627744,32,Iveco,M12,1990
794,70566297,14,Iveco,M10,2004
795,44990524,49,Volvo,M5,1992
796,63307917,22,Mercedes,M14,2007
797,52046540,27,Volvo,M5,1999
798,87900418,28,MAN,M14,2005
799,12846290,9,MAN,M12,1992
800,36629268,12,MAN,M12,2003
801,28969208,5,MAN,M7,2005
802,19154487,45,Iveco,M14,2011
803,77215835,17,Volvo,M14,2004
804,60263171,53,Scania,M14,1998
805,28341206,14,Scania,M1,1994
806,89583168,45,Scania,M14,1997
807,49284025,55,Volvo,M11,1992
808,86396309,38,Mercedes,M9,1997
809,20279364,54,Volvo,M11,2002
810,22000724,10,MAN,M10,1998
811,16826804,11,Scania,M9,2008
812,37288587,14,Mercedes,M4,2008
813,14975254,47,Mercedes,M10,2004
814,88335297,10,Mercedes,M6,1988
815,68920440,34,Mercedes,M5,1995
816,33534799,43,Scania,M14,2002
817,65616906,48,Mercedes,M8,2012
818,82020396,3,Iveco,M5,2002
819,73198495,3,Volvo,M4,1993
820,63716237,27,Iveco,M13,2008
821,59780863,24,Volvo,M4,2001
822,39795723,11,Scania,M5,2002
823,24437249,39,Scania,M14,1994
824,29571260,17,Mercedes,M1,2005
825,35871596,29,Iveco,M10,1962
826,67783580,12,Iveco,M14,2007
827,34265744,11,Volvo,M11,1997
828,54278098,40,Mercedes,M7,2001
829,39545743,15,Mercedes,M3,2013
830,10257260,6,Iveco,M5,2004
831,67062305,22,MAN,M8,2012
832,19681929,36,Volvo,M6,1996
833,62318944,41,Volvo,M2,2001
834,72568490,11,Iveco,M9,2005
835,68421572,32,MAN,M13,1998
836,39538483,8,MAN,M4,1993
837,30248286,3,Iveco,M13,1998
838,85889015,29,MAN,M6,2009
839,94714902,22,Mercedes,M7,1987
840,94720573,26,Mercedes,M2,1997
841,84691303,5,Mercedes,M9,1999
842,42298975,56,Mercedes,M10,1998
843,33461119,6,Scania,M2,2006
844,72681124,16,Iveco,M1,2009
845,77842707,22,MAN,M8,2004
846,69332161,47,Iveco,M5,2001
847,67245031,50,Mercedes,M11,2000
848,67751362,34,Iveco,M13,2005
849,11576425,21,MAN,M6,1970
850,23355139,36,MAN,M11,2005
851,10044689,49,Mercedes,M12,2012
852,31727542,24,Iveco,M4,1995
853,19017653,50,MAN,M2,1998
854,12638521,22,Iveco,M12,1987
855,86572140,31,Volvo,M8,1993
856,69599111,14,Mercedes,M11,2010
857,81291233,29,MAN,M14,1989
858,52788358,10,Mercedes,M6,2008
859,37051905,34,Mercedes,M12,2010
860,66678309,30,Iveco,M3,2007
861,82038836,21,Scania,M9,2011
862,77955062,4,Mercedes,M13,2005
863,57406657,3,MAN,M9,2003
864,93755142,56,Volvo,M6,1997
865,99055291,46,Volvo,M2,2005
866,70281479,39,Scania,M4,2010
867,58716178,12,Iveco,M2,2008
868,14878456,16,Scania,M6,2007
869,97760799,19,Mercedes,M1,2012
870,25105765,13,Mercedes,M12,1987
871,42305145,17,Iveco,M3,1994
872,19053520,4,Mercedes,M13,2010
873,14385346,25,Mercedes,M10,2001
874,22009853,6,Scania,M13,1986
875,39055525,31,MAN,M2,2000
876,91154142,46,Iveco,M12,1999
877,18763173,29,Scania,M4,2005
878,86482357,36,Mercedes,M2,1999
879,46211060,52,MAN,M10,2002
880,78647838,51,MAN,M2,2000
881,48823757,47,Iveco,M12,1992
882,33591723,19,Volvo,M14,1992
883,20166063,16,Volvo,M4,1983
884,37955349,44,Scania,M8,2007
885,72781638,40,MAN,M14,2011
886,51093842,27,Iveco,M6,1996
887,19389480,56,Iveco,M1,2002
888,68091170,35,Scania,M7,1966
889,52572637,55,Iveco,M13,1971
890,68072107,45,Scania,M6,2010
891,26740239,37,Volvo,M12,2002
892,31528475,37,Iveco,M14,2011
893,20015264,17,Scania,M4,2009
894,35550467,27,Mercedes,M6,2005
895,33569479,38,Volvo,M2,2010
896,27006214,23,Iveco,M13,2003
897,23085892,11,Iveco,M13,2012
898,81916839,32,MAN,M3,1999
899,71949416,30,Scania,M11,2011
900,62440575,28,MAN,M4,2007
901,12121706,31,Volvo,M8,1994
902,32909965,34,Scania,M1,2003
903,59827542,33,Mercedes,M10,1993
904,13580553,53,Scania,M14,2001
905,41303482,10,Volvo,M4,2010
906,84961441,45,MAN,M9,2010
907,80930891,51,Scania,M9,2008
908,51560118,14,Volvo,M4,1994
909,76707215,34,Iveco,M12,2005
910,58853090,22,Scania,M11,2012
911,85455600,16,Scania,M6,1992
912,55887557,10,Volvo,M1,2000
913,55798481,19,Iveco,M5,2008
914,61460035,53,Volvo,M14,2013
915,76293055,44,Scania,M14,1992
916,34286730,4,Scania,M1,2006
917,32807266,32,Volvo,M8,1995
918,70462188,11,MAN,M4,1988
919,43084820,13,Volvo,M12,1990
920,21183546,16,Mercedes,M3,2010
921,64836475,42,Iveco,M13,2010
922,12563417,32,Mercedes,M11,1989
923,34839090,7,Mercedes,M8,2009
924,11137662,53,Volvo,M3,2008
925,43311435,24,Volvo,M2,1986
926,20995708,32,Mercedes,M2,1998
927,52723134,6,MAN,M13,2005
928,39031639,17,MAN,M13,1987
929,86074494,20,Mercedes,M3,1967
930,55937056,44,Scania,M9,2005
931,45429955,35,Volvo,M4,2000
932,33962001,55,Iveco,M5,2011
933,91609001,51,Iveco,M7,1995
934,61873393,33,Scania,M13,2004
935,93834391,17,Mercedes,M3,2003
936,71520538,29,Scania,M1,1995
937,88025041,50,Iveco,M1,1991
938,20423424,19,Volvo,M3,2005
939,92880482,18,Volvo,M3,2000
940,42955247,11,Iveco,M4,1996
941,25186502,6,Mercedes,M11,1999
942,90347848,39,Iveco,M8,1998
943,73514574,22,Mercedes,M6,2011
944,32784015,26,Scania,M6,2008
945,90697414,24,Iveco,M7,2000
946,71779439,45,Volvo,M9,1996
947,18696803,19,MAN,M7,2004
948,75076040,22,Scania,M4,2010
949,13264316,18,Iveco,M8,2012
950,52703730,51,Iveco,M8,1993
951,83009416,17,Volvo,M9,2002
952,34339792,48,Volvo,M6,2002
953,86868132,14,Mercedes,M1,2003
954,57129354,51,Iveco,M5,1998
955,90979569,25,MAN,M11,2002
956,99338342,49,Volvo,M5,1993
957,85564360,17,Scania,M4,1996
958,34609538,11,Mercedes,M9,2005
959,51385867,3,Iveco,M4,2011
960,86868659,10,Volvo,M1,2010
961,77755847,50,Mercedes,M5,1995
962,34713184,4,Iveco,M13,2005
963,77788892,46,MAN,M13,2002
964,98098072,10,Scania,M1,1994
965,75946107,52,Iveco,M10,2008
966,89750670,4,Mercedes,M12,2005
967,39380973,33,Iveco,M6,2006
968,14334450,38,Volvo,M3,1999
969,38931916,15,Iveco,M8,1992
970,95207297,11,MAN,M13,2004
971,25393049,4,Scania,M4,1992
972,24554926,35,Volvo,M7,1974
973,11447836,26,Scania,M7,1987
974,30339929,41,Volvo,M6,2001
975,11670166,14,Iveco,M2,2002
976,39516412,7,Volvo,M6,2011
977,70806073,37,Scania,M10,1993
978,87985536,44,Scania,M9,2005
979,78107424,45,MAN,M14,2007
980,26948935,29,Mercedes,M14,2008
981,22517268,18,Volvo,M13,2012
982,60608107,26,Scania,M12,1987
983,49622312,53,Iveco,M14,1992
984,33590637,6,Volvo,M5,1998
985,61288346,5,Mercedes,M3,2012
986,67906187,54,Mercedes,M1,2004
987,34677882,8,Mercedes,M4,2010
988,94968279,30,Iveco,M11,1991
989,59445294,39,Iveco,M8,2010
990,96977587,10,Mercedes,M12,1993
991,45644347,19,Mercedes,M14,2010
992,60398006,48,MAN,M7,1998
993,71235356,33,MAN,M12,1995
994,67097169,25,MAN,M10,2010
995,89606048,5,Mercedes,M7,1993
996,12497690,39,Iveco,M5,2008
997,30833352,46,Iveco,M12,1993
998,30229368,33,Mercedes,M7,2002
999,86347371,7,MAN,M11,2008
1000,88324066,40,Volvo,M4,2010
